2,0,17.0,23.0,10.0,15.370000000000001,4100000.0,1.0,0,25.37,0,2025
0,3,8.0,15.0,5.0,12.7,5350000.0,1.0,52,26.0,1,2027
2,3,2.0,15.0,5.6000000000000005,22.400000000000002,7300000.0,1.0,27,28.0,2,2026
2,1,2.0,10.0,10.0,30.0,4150000.0,1.0,34,40.0,2,2017
0,0,22.0,29.0,7.3,13.1,7941176.0,1.0,29,27.47,8,2026
2,6,12.0,25.0,6.0,24.48,7500000.0,1.0,54,30.48,11,2024
2,3,17.0,17.0,4.0,17.0,4300000.0,1.0,55,30.0,1,2017
0,1,18.0,26.0,3.4,14.6,5270000.0,1.0,56,27.27,2,2026
2,1,2.0,3.0,9.0,27.0,4700000.0,1.0,57,36.0,1,2013
0,1,12.0,26.0,3.4,14.6,5400000.0,1.0,56,27.73,2,2026
2,6,6.0,10.0,8.5,45.0,4500000.0,1.0,37,58.5,9,2024
2,6,14.0,17.0,10.0,11.100000000000001,4900000.0,1.0,7,21.1,4,2024
0,8,5.0,16.0,41.099999999999994,42.0,14670000.0,1.0,25,83.1,8,2025
1,4,26.0,30.0,3.6,14.7,6000000.0,1.0,7,27.0,4,2019
0,4,3.0,29.0,5.5,22.0,5500000.0,1.0,7,27.5,4,2025
0,0,16.0,29.0,5.1,18.6,9117647.0,1.0,29,29.98,8,2026
1,2,4.0,5.0,3.5200000000000005,14.080000000000002,2359000.0,1.0,58,17.6,0,2017
0,0,20.0,20.0,7.8,14.0,9900000.0,1.0,18,33.9,0,2026
2,6,5.0,10.0,6.0,20.0,3650000.0,1.0,46,36.7,9,2020
2,5,2.0,17.0,5.0,8.4,2400000.0,1.0,14,18.4,5,2013
0,7,11.0,29.0,2.0,14.0,5640930.0,1.0,26,20.97,10,2026
3,0,13.0,21.0,5.0,20.0,6500000.0,1.0,59,30.0,0,2022
2,3,6.0,10.0,5.0,12.0,2750000.0,1.0,60,26.8,1,2015
0,8,24.0,24.0,12.699999999999996,21.6,8350000.0,1.0,25,34.3,8,2025
3,0,20.0,25.0,4.0,15.0,5200000.0,1.0,0,26.9,0,2023
2,2,2.0,3.0,5.0,19.0,2845000.0,1.0,20,24.3,0,1968
0,1,13.0,26.0,3.4,14.6,5370000.0,1.0,56,27.73,2,2026
2,8,22.0,25.0,4.0,17.0,4980000.0,1.0,61,23.7,10,2019
3,2,4.0,17.0,3.0,14.0,3490000.0,1.0,9,23.0,0,2015
2,3,18.0,18.0,5.032,20.128,5540000.0,1.0,52,25.16,1,2026
2,3,9.0,15.0,5.5280000000000005,22.112000000000002,7900000.0,1.0,62,27.64,5,2015
